3,17,0.083605792
3,18,0.100420364
3,19,0.113498365
3,20,0.097617936
3,21,0.106959365
3,22,0.025221859
3,23,0.025221859
3,24,0.011676787
3,25,0.092480149
3,26,0.025221859
3,27,0.025221859
3,28,0.013545072
3,29,0.064922933
3,30,0.032695002
3,31,0.032227931
3,32,0.003736572
3,33,0.014946287
3,34,0.024754787
3,35,0.061186362
4,0,0.062587576
4,1,0.05744979
4,2,0.043437646
4,3,0.045773003
4,4,0.04156936
4,5,0.040635217
4,6,0.046240075
4,7,0.042036432
4,8,0.125175152
4,9,0.134516581
4,10,0.100887436
4,11,0.134983652
4,12,0.136384867
4,13,0.110228865
4,14,0.138720224
4,15,0.037365717
4,16,0.072396077
4,17,0.085007006
4,18,0.089677721
4,19,0.106959365
4,20,0.103689865
4,21,0.115366651
4,22,0.01914993
4,23,0.01914993
4,24,0.006071929
4,25,0.081270434
4,26,0.027557216
4,27,0.024287716
4,28,0.026156002
4,29,0.071461934
4,30,0.029425502
4,31,0.020551144
4,32,0.005604858
4,33,0.014012144
4,34,0.022886502
4,35,0.058851004
5,0,0.06398879
5,1,0.055581504
5,2,0.066791219
5,3,0.048108361
5,4,0.049976646
5,5,0.044371789
5,6,0.050443718
5,7,0.036898645
5,8,0.122372723
5,9,0.15973844
5,10,0.147127511
5,11,0.157870154
5,12,0.147594582
5,13,0.134516581
5,14,0.148995796
5,15,0.03503036
5,16,0.072396077
5,17,0.091078935
5,18,0.094815507
5,19,0.097150864
5,20,0.100887436
5,21,0.132181224
5,22,0.024287716
5,23,0.023820645
5,24,0.007940215
5,25,0.089677721
5,26,0.02568893
5,27,0.029425502
5,28,0.028491359
5,29,0.068192433
5,30,0.04156936
5,31,0.042036432
5,32,0.0032695
5,33,0.027557216
5,34,0.033629145
5,35,0.069126576
6,0,0.088276506
6,1,0.077533863
6,2,0.069126576
6,3,0.056982718
6,4,0.047641289
6,5,0.045773003
6,6,0.063521719
6,7,0.042503503
6,8,0.151331154
6,9,0.176085941
6,10,0.154133582
6,11,0.157870154
6,12,0.183092013
6,13,0.152732368
6,14,0.191966371
6,15,0.038766931
6,16,0.07659972
6,17,0.078935077
6,18,0.08640822
6,19,0.106025222
6,20,0.097617936
6,21,0.120037366
6,22,0.026156002
6,23,0.016814573
6,24,0.007473143
6,25,0.072863148
6,26,0.035497431
6,27,0.036431574
6,28,0.023820645
6,29,0.090144792
6,30,0.039234003
6,31,0.040168146
6,32,0.002335357
6,33,0.024287716
6,34,0.035964503
6,35,0.081270434
7,0,0.113498365
7,1,0.094348435
7,2,0.070060719
7,3,0.059785147
7,4,0.065390005
7,5,0.061653433
7,6,0.069593648
7,7,0.048575432
7,8,0.196637085
7,9,0.227930873
7,10,0.184493227
7,11,0.173283512
7,12,0.231667445
7,13,0.179355441
7,14,0.221391873
7,15,0.05744979
7,16,0.089677721
7,17,0.096216721
7,18,0.111163008
7,19,0.109761794
7,20,0.113498365
7,21,0.125642223
7,22,0.024287716
7,23,0.021018216
7,24,0.009341429
7,25,0.092480149
7,26,0.049976646
7,27,0.034096217
7,28,0.030826716
7,29,0.104624007
7,30,0.051844932
7,31,0.04483886
7,32,0.006539
7,33,0.026623073
7,34,0.046240075
7,35,0.109294722
8,0,0.122839794
8,1,0.097150864
8,2,0.09574965
8,3,0.077533863
8,4,0.061653433
8,5,0.057916861
8,6,0.069593648
8,7,0.063054647
8,8,0.193834657
8,9,0.228865016
8,10,0.203176086
8,11,0.16300794
8,12,0.228865016
8,13,0.192433442
8,14,0.247547875
8,15,0.045773003
8,16,0.100887436
8,17,0.099486221
8,18,0.101821579
8,19,0.136851938
8,20,0.115833723
8,21,0.139187296
8,22,0.027090145
8,23,0.031760859
8,24,0.007473143
8,25,0.109761794
8,26,0.060252219
8,27,0.049509575
8,28,0.052779075
8,29,0.141989724
8,30,0.058851004
8,31,0.06071929
8,32,0.009808501
8,33,0.041102289
8,34,0.056515647
8,35,0.146660439
9,0,0.125175152
9,1,0.107426436
9,2,0.07986922
9,3,0.077533863
9,4,0.063054647
9,5,0.064455862
9,6,0.077533863
9,7,0.065390005
9,8,0.186828585
9,9,0.22045773
9,10,0.17888837
9,11,0.190565156
9,12,0.206912658
9,13,0.187295656
9,14,0.218589444
9,15,0.059785147
9,16,0.109294722
9,17,0.116767865
9,18,0.123773937
9,19,0.150864082
9,20,0.140121439
9,21,0.150397011
9,22,0.028491359
9,23,0.028024288
9,24,0.008407286
9,25,0.113965437
9,26,0.062120504
9,27,0.069593648
9,28,0.047174218
9,29,0.162073797
9,30,0.047641289
9,31,0.052312004
9,32,0.02241943
9,33,0.031293788
9,34,0.047641289
9,35,0.163942083
10,0,0.138253153
10,1,0.124241009
10,2,0.112097151
10,3,0.100887436
10,4,0.089677721
10,5,0.080803363
10,6,0.084072863
10,7,0.075198505
10,8,0.241475946
10,9,0.283045306
10,10,0.237272303
10,11,0.214385801
10,12,0.267631948
10,13,0.235404017
10,14,0.279308734
10,15,0.055581504
10,16,0.114432508
10,17,0.126576366
10,18,0.126576366
10,19,0.148528725
10,20,0.154600654
10,21,0.164409155
10,22,0.034096217
10,23,0.031760859
10,24,0.015413358
10,25,0.120037366
10,26,0.084072863
10,27,0.07333022
10,28,0.056515647
10,29,0.197104157
10,30,0.055581504
10,31,0.049976646
10,32,0.02241943
10,33,0.039234003
10,34,0.047174218
10,35,0.198505371
11,0,0.161139654
11,1,0.171882298
11,2,0.114432508
11,3,0.107426436
11,4,0.085941149
11,5,0.080336291
11,6,0.09901915
11,7,0.077066791
11,8,0.244278375
11,9,0.307800093
11,10,0.248949089
11,11,0.184493227
11,12,0.292386735
11,13,0.255021018
11,14,0.315740308
11,15,0.063521719
11,16,0.131714152
11,17,0.136851938
11,18,0.135917795
11,19,0.168145726
11,20,0.181690799
11,21,0.200840729
11,22,0.04156936
11,23,0.032695002
11,24,0.015413358
11,25,0.130780009
11,26,0.103689865
11,27,0.078000934
11,28,0.068192433
11,29,0.202241943
11,30,0.079402149
11,31,0.085007006
11,32,0.015413358
11,33,0.054647361
11,34,0.080336291
11,35,0.198505371
12,0,0.155067725
12,1,0.157403083
12,2,0.13404951
12,3,0.104156936
12,4,0.114432508
12,5,0.090611864
12,6,0.120971509
12,7,0.104156936
12,8,0.260625876
12,9,0.291452592
12,10,0.283979449
12,11,0.202709014
12,12,0.27790752
12,13,0.269500234
12,14,0.294255021
12,15,0.063521719
12,16,0.155067725
12,17,0.142923867
12,18,0.152265297
12,19,0.194301728
12,20,0.170481084
12,21,0.198505371
12,22,0.04156936
12,23,0.039234003
12,24,0.010742644
12,25,0.148061653
12,26,0.098552078
12,27,0.066324148
12,28,0.047641289
12,29,0.169546941
12,30,0.090611864
12,31,0.089210649
12,32,0.020551144
12,33,0.05744979
12,34,0.085941149
12,35,0.173283512
13,0,0.168612798
13,1,0.168145726
13,2,0.125642223
13,3,0.116767865
13,4,0.09901915
13,5,0.091078935
13,6,0.106959365
13,7,0.088743578
13,8,0.228865016
13,9,0.276506305
13,10,0.244278375
13,11,0.170948155
13,12,0.249883232
13,13,0.255021018
13,14,0.318542737
13,15,0.072863148
13,16,0.155534797
13,17,0.156936011
13,18,0.161139654
13,19,0.195702943
13,20,0.187295656
13,21,0.228865016
13,22,0.051844932
13,23,0.04483886
13,24,0.020084073
13,25,0.144792153
13,26,0.093414292
13,27,0.069126576
13,28,0.06398879
13,29,0.167211583
13,30,0.084072863
13,31,0.087809435
13,32,0.029892574
13,33,0.063521719
13,34,0.088276506
13,35,0.177954227
14,0,0.148061653
14,1,0.191032228
14,2,0.12470808
14,3,0.124241009
14,4,0.106025222
14,5,0.101821579
14,6,0.126109295
14,7,0.104156936
14,8,0.249416161
14,9,0.319943951
14,10,0.273236805
14,11,0.220924801
14,12,0.283512377
14,13,0.292386735
14,14,0.316674451
14,15,0.098552078
14,16,0.16300794
14,17,0.177487156
14,18,0.173750584
14,19,0.214385801
14,20,0.212984587
14,21,0.219056516
14,22,0.046707146
14,23,0.046707146
14,24,0.019617001
14,25,0.160672583
14,26,0.092947221
14,27,0.073797291
14,28,0.059318076
14,29,0.170948155
14,30,0.128911723
14,31,0.123306866
14,32,0.041102289
14,33,0.078468006
14,34,0.122839794
14,35,0.180756656
15,0,0.193834657
15,1,0.200840729
15,2,0.12143858
15,3,0.128444652
15,4,0.136851938
15,5,0.141522653
15,6,0.171882298
15,7,0.111630079
15,8,0.295656235
15,9,0.352638954
15,10,0.290518449
15,11,0.189631014
15,12,0.332554881
15,13,0.282111163
15,14,0.363848669
15,15,0.088743578
15,16,0.17888837
15,17,0.201774872
15,18,0.203643157
15,19,0.260158804
15,20,0.243344232
15,21,0.261092947
15,22,0.067258291
15,23,0.067725362
15,24,0.028024288
15,25,0.193367585
15,26,0.090144792
15,27,0.077066791
15,28,0.062587576
15,29,0.191032228
15,30,0.130780009
15,31,0.124241009
15,32,0.036431574
15,33,0.088276506
15,34,0.129378795
15,35,0.184493227
16,0,0.154133582
16,1,0.193834657
16,2,0.136384867
16,3,0.126109295
16,4,0.142456796
16,5,0.132648295
16,6,0.158804297
16,7,0.127510509
16,8,0.231200374
16,9,0.280709949
16,10,0.256889304
16,11,0.193367585
16,12,0.255955161
16,13,0.257823447
16,14,0.320878094
16,15,0.103689865
16,16,0.208780943
16,17,0.205511443
16,18,0.21391873
16,19,0.260158804
16,20,0.244745446
16,21,0.283045306
16,22,0.069593648
16,23,0.072396077
16,24,0.026156002
16,25,0.229799159
16,26,0.080803363
16,27,0.072863148
16,28,0.064922933
16,29,0.154133582
16,30,0.150864082
16,31,0.127043438
16,32,0.049976646
16,33,0.087809435
16,34,0.144325082
16,35,0.152732368
17,0,0.131247081
17,1,0.165343298
17,2,0.138253153
17,3,0.12143858
17,4,0.139187296
17,5,0.134983652
17,6,0.172816441
17,7,0.115833723
17,8,0.222326016
17,9,0.276506305
17,10,0.23633816
17,11,0.206912658
17,12,0.265763662
17,13,0.256422233
17,14,0.288650163
17,15,0.090144792
17,16,0.216721158
17,17,0.205978515
17,18,0.2045773
17,19,0.26202709
17,20,0.246613732
17,21,0.268566091
17,22,0.068192433
17,23,0.066324148
17,24,0.025221859
17,25,0.189631014
17,26,0.08313872
17,27,0.07333022
17,28,0.052779075
17,29,0.164876226
17,30,0.144792153
17,31,0.132648295
17,32,0.050910789
17,33,0.096683793
17,34,0.130312938
17,35,0.170014012
18,0,0.183092013
18,1,0.1947688
18,2,0.131714152
18,3,0.139187296
18,4,0.174684727
18,5,0.186828585
18,6,0.208780943
18,7,0.108827651
18,8,0.280242877
18,9,0.318542737
18,10,0.282111163
18,11,0.210649229
18,12,0.287716021
18,13,0.282578234
18,14,0.328818309
18,15,0.104624007
18,16,0.199439514
18,17,0.238673517
18,18,0.244745446
18,19,0.303129379
18,20,0.29378795
18,21,0.315740308
18,22,0.085941149
18,23,0.070527791
18,24,0.036898645
18,25,0.224661373
18,26,0.084072863
18,27,0.082671649
18,28,0.078468006
18,29,0.181223727
18,30,0.180289584
18,31,0.169079869
18,32,0.041102289
18,33,0.108827651
18,34,0.169546941
18,35,0.183092013
19,0,0.156001868
19,1,0.198505371
19,2,0.154600654
19,3,0.149462868
19,4,0.157403083
19,5,0.157870154
19,6,0.193834657
19,7,0.111163008
19,8,0.266697805
19,9,0.317608594
19,10,0.262961233
19,11,0.247080803
19,12,0.29378795
19,13,0.271835591
19,14,0.344698739
19,15,0.114432508
19,16,0.257356376
19,17,0.244745446
19,18,0.250350304
19,19,0.318075666
19,20,0.304530593
19,21,0.330219524
19,22,0.081737506
19,23,0.093881364
19,24,0.03503036
19,25,0.252685661
19,26,0.099486221
19,27,0.089210649
19,28,0.056982718
19,29,0.184960299
19,30,0.169546941
19,31,0.176553013
19,32,0.05418029
19,33,0.115833723
19,34,0.170948155
19,35,0.18215787
20,0,0.154600654
20,1,0.177954227
20,2,0.123773937
20,3,0.135917795
20,4,0.189631014
20,5,0.15973844
20,6,0.191966371
20,7,0.125642223
20,8,0.285847735
20,9,0.336758524
20,10,0.318542737
20,11,0.266697805
20,12,0.319009809
20,13,0.291452592
20,14,0.330686595
20,15,0.111630079
20,16,0.226529659
20,17,0.238673517
20,18,0.24614666
20,19,0.313404951
20,20,0.302195236
20,21,0.337692667
20,22,0.085474078
20,23,0.088276506
20,24,0.033162074
20,25,0.256889304
20,26,0.103689865
20,27,0.088276506
20,28,0.077533863
20,29,0.183559085
20,30,0.174684727
20,31,0.161139654
20,32,0.06398879
20,33,0.107426436
20,34,0.163942083
20,35,0.186828585
21,0,0.168145726
21,1,0.204110229
21,2,0.127043438
21,3,0.147594582
21,4,0.189631014
21,5,0.16300794
21,6,0.203643157
21,7,0.116300794
21,8,0.272302662
21,9,0.331153667
21,10,0.279775806
21,11,0.237272303
21,12,0.294722092
21,13,0.295189164
21,14,0.347501168
21,15,0.129845866
21,16,0.259224661
21,17,0.280709949
21,18,0.307800093
21,19,0.368052312
21,20,0.348902382
21,21,0.353106025
21,22,0.090144792
21,23,0.087809435
21,24,0.032227931
21,25,0.26202709
21,26,0.108827651
21,27,0.083605792
21,28,0.068192433
21,29,0.162073797
21,30,0.178421298
21,31,0.184493227
21,32,0.050443718
21,33,0.115366651
21,34,0.184960299
21,35,0.150864082
22,0,0.161606726
22,1,0.189163942
22,2,0.145259225
22,3,0.150397011
22,4,0.207379729
22,5,0.176085941
22,6,0.200373657
22,7,0.13404951
22,8,0.304530593
22,9,0.338159738
22,10,0.32274638
22,11,0.269033162
22,12,0.325081738
22,13,0.330219524
22,14,0.364782812
22,15,0.13404951
22,16,0.282111163
22,17,0.252685661
22,18,0.281644092
22,19,0.356375525
22,20,0.355441383
22,21,0.355908454
22,22,0.084539935
22,23,0.088276506
22,24,0.032227931
22,25,0.275105091
22,26,0.106025222
22,27,0.097150864
22,28,0.070994862
22,29,0.2013078
22,30,0.186361513
22,31,0.174217655
22,32,0.07659972
22,33,0.112564222
22,34,0.186828585
22,35,0.200840729
23,0,0.195235871
23,1,0.23306866
23,2,0.142456796
23,3,0.161139654
23,4,0.229332088
23,5,0.220924801
23,6,0.236805231
23,7,0.156001868
23,8,0.309201308
23,9,0.398879028
23,10,0.369453526
23,11,0.32274638
23,12,0.371788884
23,13,0.347501168
23,14,0.422699673
23,15,0.142456796
23,16,0.290518449
23,17,0.26529659
23,18,0.309668379
23,19,0.390938814
23,20,0.337692667
23,21,0.386268099
23,22,0.098552078
23,23,0.106025222
23,24,0.03503036
23,25,0.284913592
23,26,0.103222793
23,27,0.094348435
23,28,0.07986922
23,29,0.192433442
23,30,0.18215787
23,31,0.181690799
23,32,0.066791219
23,33,0.127510509
23,34,0.186361513
23,35,0.205978515
24,0,0.193367585
24,1,0.243344232
24,2,0.161139654
24,3,0.15973844
24,4,0.241943017
24,5,0.221391873
24,6,0.235871088
24,7,0.151798225
24,8,0.308267165
24,9,0.37692667
24,10,0.331153667
24,11,0.292853807
24,12,0.348902382
24,13,0.347968239
24,14,0.430172816
24,15,0.160205511
24,16,0.332554881
24,17,0.339093881
24,18,0.347968239
24,19,0.414759458
24,20,0.406352172
24,21,0.422232602
24,22,0.099953293
24,23,0.104156936
24,24,0.037832788
24,25,0.30032695
24,26,0.111630079
24,27,0.109294722
24,28,0.080803363
24,29,0.215787015
24,30,0.218122373
24,31,0.1947688
24,32,0.060252219
24,33,0.13731901
24,34,0.208313872
24,35,0.216254087
25,0,0.22045773
25,1,0.227930873
25,2,0.146660439
25,3,0.172816441
25,4,0.234936945
25,5,0.206445586
25,6,0.241943017
25,7,0.127977581
25,8,0.354040168
25,9,0.437178888
25,10,0.390471742
25,11,0.350303596
25,12,0.3993461
25,13,0.372255955
25,14,0.443250817
25,15,0.176085941
25,16,0.336758524
25,17,0.300794021
25,18,0.331153667
25,19,0.436244745
25,20,0.413825315
25,21,0.449789818
25,22,0.089210649
25,23,0.113031294
25,24,0.036898645
25,25,0.327417095
25,26,0.129378795
25,27,0.107893508
25,28,0.084539935
25,29,0.207846801
25,30,0.1980383
25,31,0.183559085
25,32,0.071929005
25,33,0.128444652
25,34,0.192433442
25,35,0.208313872
26,0,0.24614666
26,1,0.248014946
26,2,0.179355441
26,3,0.184026156
26,4,0.267164876
26,5,0.251284447
26,6,0.285380663
26,7,0.156001868
26,8,0.379729099
26,9,0.472676319
26,10,0.403082672
26,11,0.351704811
26,12,0.45352639
26,13,0.418963101
26,14,0.489023821
26,15,0.188696871
26,16,0.363381597
26,17,0.368519383
26,18,0.361513312
26,19,0.476412891
26,20,0.44091546
26,21,0.496496964
26,22,0.101354507
26,23,0.111630079
26,24,0.039701074
26,25,0.347034096
26,26,0.151798225
26,27,0.112564222
26,28,0.08640822
26,29,0.256889304
26,30,0.219523587
26,31,0.231200374
26,32,0.077066791
26,33,0.142456796
26,34,0.213451658
26,35,0.248949089
27,0,0.260625876
27,1,0.298458664
27,2,0.184493227
27,3,0.204110229
27,4,0.298458664
27,5,0.272302662
27,6,0.318542737
27,7,0.190098085
27,8,0.394208314
27,9,0.46333489
27,10,0.422232602
27,11,0.392340028
27,12,0.445119103
27,13,0.435310603
27,14,0.552545539
27,15,0.188696871
27,16,0.411957029
27,17,0.429238674
27,18,0.439514246
27,19,0.516581037
27,20,0.493694535
27,21,0.515179823
27,22,0.12143858
27,23,0.121905652
27,24,0.046707146
27,25,0.399813171
27,26,0.199439514
27,27,0.12143858
27,28,0.101354507
27,29,0.271835591
27,30,0.261092947
27,31,0.237739374
27,32,0.062587576
27,33,0.170948155
27,34,0.260625876
27,35,0.27790752
28,0,0.240541803
28,1,0.326950023
28,2,0.210649229
28,3,0.249416161
28,4,0.327884166
28,5,0.30686595
28,6,0.357309668
28,7,0.228865016
28,8,0.38673517
28,9,0.487155535
28,10,0.446987389
28,11,0.412424101
28,12,0.457730033
28,13,0.444652032
28,14,0.571228398
28,15,0.191966371
28,16,0.404016815
28,17,0.439981317
28,18,0.45679589
28,19,0.586641756
28,20,0.56235404
28,21,0.565156469
28,22,0.135917795
28,23,0.149929939
28,24,0.06398879
28,25,0.431574031
28,26,0.231667445
28,27,0.123306866
28,28,0.127977581
28,29,0.276039234
28,30,0.24614666
28,31,0.235871088
28,32,0.091546007
28,33,0.172349369
28,34,0.241475946
28,35,0.309201308
29,0,0.275572163
29,1,0.30032695
29,2,0.182624942
29,3,0.222326016
29,4,0.315740308
29,5,0.275572163
29,6,0.340962167
29,7,0.22372723
29,8,0.382998599
29,9,0.474077534
29,10,0.450256889
29,11,0.454927604
29,12,0.463801962
29,13,0.415693601
29,14,0.567958898
29,15,0.216721158
29,16,0.380663241
29,17,0.446520318
29,18,0.504437179
29,19,0.651097618
29,20,0.604857543
29,21,0.621672116
29,22,0.121905652
29,23,0.139187296
29,24,0.053246147
29,25,0.436711817
29,26,0.210649229
29,27,0.13731901
29,28,0.127043438
29,29,0.302195236
29,30,0.273236805
29,31,0.272769734
29,32,0.108360579
29,33,0.173283512
29,34,0.266697805
29,35,0.299392807
30,0,0.252218589
30,1,0.307333022
30,2,0.213451658
30,3,0.239140589
30,4,0.351237739
30,5,0.348435311
30,6,0.411022887
30,7,0.24287716
30,8,0.411022887
30,9,0.521251752
30,10,0.465203176
30,11,0.461466604
30,12,0.485287249
30,13,0.450723961
30,14,0.577767398
30,15,0.22699673
30,16,0.368986455
30,17,0.427837459
30,18,0.409154601
30,19,0.613731901
30,20,0.599252686
30,21,0.631947688
30,22,0.156001868
30,23,0.144325082
30,24,0.067725362
30,25,0.438580103
30,26,0.230733302
30,27,0.147594582
30,28,0.152265297
30,29,0.331620738
30,30,0.295656235
30,31,0.26529659
30,32,0.097150864
30,33,0.188229799
30,34,0.280709949
30,35,0.322279309
31,0,0.266697805
31,1,0.32601588
31,2,0.230733302
31,3,0.248482018
31,4,0.375525455
31,5,0.351704811
31,6,0.420364316
31,7,0.243811303
31,8,0.473143391
31,9,0.575899113
31,10,0.454460532
31,11,0.468939748
31,12,0.531994395
31,13,0.453059318
31,14,0.602522186
31,15,0.22699673
31,16,0.384399813
31,17,0.395609528
31,18,0.404483886
31,19,0.521718823
31,20,0.537132181
31,21,0.687529192
31,22,0.148995796
31,23,0.151798225
31,24,0.064922933
31,25,0.438580103
31,26,0.235404017
31,27,0.160672583
31,28,0.131714152
31,29,0.363381597
31,30,0.304530593
31,31,0.306398879
31,32,0.097150864
31,33,0.200840729
31,34,0.313404951
31,35,0.372255955
32,0,0.285380663
32,1,0.36104624
32,2,0.226529659
32,3,0.237272303
32,4,0.401214386
32,5,0.348902382
32,6,0.406352172
32,7,0.247547875
32,8,0.461466604
32,9,0.574497898
32,10,0.486221392
32,11,0.459598319
32,12,0.528257823
32,13,0.493227464
32,14,0.631480617
32,15,0.23960766
32,16,0.372723027
32,17,0.392340028
32,18,0.383932742
32,19,0.527323681
32,20,0.529191966
32,21,0.660906119
32,22,0.156936011
32,23,0.16627744
32,24,0.066791219
32,25,0.478281177
32,26,0.256889304
32,27,0.149462868
32,28,0.154600654
32,29,0.362447454
32,30,0.336291453
32,31,0.309668379
32,32,0.14058851
32,33,0.224661373
32,34,0.332554881
32,35,0.352638954
33,0,0.302662307
33,1,0.356842597
33,2,0.258290518
33,3,0.279308734
33,4,0.379262027
33,5,0.35777674
33,6,0.428304531
33,7,0.291919664
33,8,0.43437646
33,9,0.529191966
33,10,0.465670248
33,11,0.370854741
33,12,0.54647361
33,13,0.471742177
33,14,0.6006539
33,15,0.253619804
33,16,0.339093881
33,17,0.347968239
33,18,0.360579169
33,19,0.427837459
33,20,0.431574031
33,21,0.586641756
33,22,0.177487156
33,23,0.165810369
33,24,0.063521719
33,25,0.482951892
33,26,0.268566091
33,27,0.18542737
33,28,0.171882298
33,29,0.360112097
33,30,0.361513312
33,31,0.358243811
33,32,0.120971509
33,33,0.248482018
33,34,0.357309668
33,35,0.356375525
34,0,0.302662307
34,1,0.379262027
34,2,0.249883232
34,3,0.305931808
34,4,0.377393741
34,5,0.353106025
34,6,0.431106959
34,7,0.271835591
34,8,0.446520318
34,9,0.551611397
34,10,0.440448389
34,11,0.418963101
34,12,0.507706679
34,13,0.436244745
34,14,0.579168613
34,15,0.275105091
34,16,0.318075666
34,17,0.32601588
34,18,0.308734236
34,19,0.506305465
34,20,0.488089678
34,21,0.531060252
34,22,0.171882298
34,23,0.170481084
34,24,0.066791219
34,25,0.491359178
34,26,0.266697805
34,27,0.191499299
34,28,0.16300794
34,29,0.418963101
34,30,0.358243811
34,31,0.349369454
34,32,0.129845866
34,33,0.248014946
34,34,0.368986455
34,35,0.426436245
35,0,0.300794021
35,1,0.391872957
35,2,0.249416161
35,3,0.304530593
35,4,0.404483886
35,5,0.401681457
35,6,0.495562821
35,7,0.311536665
35,8,0.438580103
35,9,0.56562354
35,10,0.473143391
35,11,0.403549743
35,12,0.531527324
35,13,0.487622606
35,14,0.612797758
35,15,0.258290518
35,16,0.319009809
35,17,0.318542737
35,18,0.28117702
35,19,0.356375525
35,20,0.376459598
35,21,0.550210182
35,22,0.18542737
35,23,0.205044372
35,24,0.08313872
35,25,0.515179823
35,26,0.278841663
35,27,0.191499299
35,28,0.179355441
35,29,0.418028958
35,30,0.382064456
35,31,0.369453526
35,32,0.144325082
35,33,0.257823447
35,34,0.374124241
35,35,0.441382532
36,0,0.311536665
36,1,0.394675385
36,2,0.265763662
36,3,0.27790752
36,4,0.429705745
36,5,0.381597384
36,6,0.516581037
36,7,0.301728164
36,8,0.472209248
36,9,0.56235404
36,10,0.481083606
36,11,0.405418029
36,12,0.510042036
36,13,0.508173751
36,14,0.663241476
36,15,0.304530593
36,16,0.29705745
36,17,0.314339094
36,18,0.27790752
36,19,0.315273237
36,20,0.371788884
36,21,0.478748248
36,22,0.184960299
36,23,0.177487156
36,24,0.080336291
36,25,0.506772536
36,26,0.323680523
36,27,0.209248015
36,28,0.178421298
36,29,0.44418496
36,30,0.383932742
36,31,0.375992527
36,32,0.141989724
36,33,0.237739374
36,34,0.388136385
36,35,0.437178888
37,0,0.285380663
37,1,0.392340028
37,2,0.234469874
37,3,0.304530593
37,4,0.407286315
37,5,0.378327884
37,6,0.41522653
37,7,0.31947688
37,8,0.460532461
37,9,0.55908454
37,10,0.465670248
37,11,0.418028958
37,12,0.543671182
37,13,0.458197104
37,14,0.629612331
37,15,0.299392807
37,16,0.26529659
37,17,0.308734236
37,18,0.294255021
37,19,0.383932742
37,20,0.389537599
37,21,0.499766464
37,22,0.194301728
37,23,0.191966371
37,24,0.087342363
37,25,0.579635684
37,26,0.278374591
37,27,0.191966371
37,28,0.204110229
37,29,0.449322746
37,30,0.417561887
37,31,0.362914526
37,32,0.146660439
37,33,0.26202709
37,34,0.394675385
37,35,0.460532461
38,0,0.29705745
38,1,0.3993461
38,2,0.248482018
38,3,0.310135451
38,4,0.430172816
38,5,0.444652032
38,6,0.514712751
38,7,0.328818309
38,8,0.467538533
38,9,0.572629612
38,10,0.509107894
38,11,0.435777674
38,12,0.538533396
38,13,0.516581037
38,14,0.687529192
38,15,0.325548809
38,16,0.283045306
38,17,0.310135451
38,18,0.28444652
38,19,0.36104624
38,20,0.384866885
38,21,0.537599253
38,22,0.1947688
38,23,0.174217655
38,24,0.079402149
38,25,0.571695469
38,26,0.288650163
38,27,0.209715086
38,28,0.194301728
38,29,0.484820177
38,30,0.413358244
38,31,0.416627744
